Name	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	ASV
NC_taxa_10boot..1...i..1.8..1366	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_1591
NC_taxa_10boot..1...i..1.8..1367	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1594
NC_taxa_10boot..1...i..1.8..1368	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1595
NC_taxa_10boot..1...i..1.8..1369	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_1596
NC_taxa_10boot..1...i..1.8..1370	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1599
NC_taxa_10boot..1...i..1.8..1371	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Metastrongylidae	Metastrongylus	Metastrongylus_salmi	ASV_1601
NC_taxa_10boot..1...i..1.8..1372	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_caninum	ASV_1602
NC_taxa_10boot..1...i..1.8..1373	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1603
NC_taxa_10boot..1...i..1.8..1374	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1612
NC_taxa_10boot..1...i..1.8..1375	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1614
NC_taxa_10boot..1...i..1.8..1376	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_1615
NC_taxa_10boot..1...i..1.8..1377	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_caninum	ASV_1618
NC_taxa_10boot..1...i..1.8..1378	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1619
NC_taxa_10boot..1...i..1.8..1379	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1621
NC_taxa_10boot..1...i..1.8..1380	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1622
NC_taxa_10boot..1...i..1.8..1381	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1623
NC_taxa_10boot..1...i..1.8..1382	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1624
NC_taxa_10boot..1...i..1.8..1383	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1625
NC_taxa_10boot..1...i..1.8..1384	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1626
NC_taxa_10boot..1...i..1.8..1385	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1628
NC_taxa_10boot..1...i..1.8..1386	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1629
NC_taxa_10boot..1...i..1.8..1387	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1630
NC_taxa_10boot..1...i..1.8..1388	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1631
NC_taxa_10boot..1...i..1.8..1389	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1632
NC_taxa_10boot..1...i..1.8..1390	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	Viannaia_hamata	ASV_1633
NC_taxa_10boot..1...i..1.8..1391	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	Viannaia_hamata	ASV_1634
NC_taxa_10boot..1...i..1.8..1392	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1635
NC_taxa_10boot..1...i..1.8..1393	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_1636
NC_taxa_10boot..1...i..1.8..1394	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	NA	ASV_1637
NC_taxa_10boot..1...i..1.8..1395	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1638
NC_taxa_10boot..1...i..1.8..1396	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_1639
NC_taxa_10boot..1...i..1.8..1397	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1642
NC_taxa_10boot..1...i..1.8..1398	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1643
NC_taxa_10boot..1...i..1.8..1399	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1645
NC_taxa_10boot..1...i..1.8..1400	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_1648
NC_taxa_10boot..1...i..1.8..1401	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1652
NC_taxa_10boot..1...i..1.8..1402	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1653
NC_taxa_10boot..1...i..1.8..1403	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1657
NC_taxa_10boot..1...i..1.8..1404	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1660
NC_taxa_10boot..1...i..1.8..1405	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_1661
NC_taxa_10boot..1...i..1.8..1406	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_caninum	ASV_1662
NC_taxa_10boot..1...i..1.8..1407	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	Viannaia_hamata	ASV_1663
NC_taxa_10boot..1...i..1.8..1408	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1665
NC_taxa_10boot..1...i..1.8..1409	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1666
NC_taxa_10boot..1...i..1.8..1410	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1667
NC_taxa_10boot..1...i..1.8..1411	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_1668
NC_taxa_10boot..1...i..1.8..1412	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1670
NC_taxa_10boot..1...i..1.8..1413	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_1673
NC_taxa_10boot..1...i..1.8..1414	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1674
NC_taxa_10boot..1...i..1.8..1415	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1675
NC_taxa_10boot..1...i..1.8..1416	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1676
NC_taxa_10boot..1...i..1.8..1417	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Trichostrongylus	Trichostrongylus_axei	ASV_1677
NC_taxa_10boot..1...i..1.8..1418	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	Rhabditidae	Caenorhabditis	Caenorhabditis_tropicalis	ASV_1678
NC_taxa_10boot..1...i..1.8..1419	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_1680
NC_taxa_10boot..1...i..1.8..1420	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1682
NC_taxa_10boot..1...i..1.8..1421	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1683
NC_taxa_10boot..1...i..1.8..1422	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1685
NC_taxa_10boot..1...i..1.8..1423	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_1687
NC_taxa_10boot..1...i..1.8..1424	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_1688
NC_taxa_10boot..1...i..1.8..1425	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1689
NC_taxa_10boot..1...i..1.8..1426	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	Haemonchus_placei	ASV_1691
NC_taxa_10boot..1...i..1.8..1427	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	Cooperia_spatulata	ASV_1693
NC_taxa_10boot..1...i..1.8..1428	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_caninum	ASV_1694
NC_taxa_10boot..1...i..1.8..1429	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_1695
NC_taxa_10boot..1...i..1.8..1430	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1696
NC_taxa_10boot..1...i..1.8..1431	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1699
NC_taxa_10boot..1...i..1.8..1432	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_1700
NC_taxa_10boot..1...i..1.8..1433	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1701
NC_taxa_10boot..1...i..1.8..1434	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	NA	ASV_1706
NC_taxa_10boot..1...i..1.8..1435	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1707
NC_taxa_10boot..1...i..1.8..1436	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1708
NC_taxa_10boot..1...i..1.8..1437	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1711
NC_taxa_10boot..1...i..1.8..1438	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1712
NC_taxa_10boot..1...i..1.8..1439	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1713
NC_taxa_10boot..1...i..1.8..1440	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	NA	ASV_1715
NC_taxa_10boot..1...i..1.8..1441	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_1717
NC_taxa_10boot..1...i..1.8..1442	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1718
NC_taxa_10boot..1...i..1.8..1443	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1722
NC_taxa_10boot..1...i..1.8..1444	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1723
NC_taxa_10boot..1...i..1.8..1445	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_1727
NC_taxa_10boot..1...i..1.8..1446	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1729
NC_taxa_10boot..1...i..1.8..1447	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1730
NC_taxa_10boot..1...i..1.8..1448	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Globocephalus	Globocephalus_urosubulatus	ASV_1731
NC_taxa_10boot..1...i..1.8..1449	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1732
NC_taxa_10boot..1...i..1.8..1450	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1733
NC_taxa_10boot..1...i..1.8..1451	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Metastrongylidae	Metastrongylus	Metastrongylus_pudendotectus	ASV_1736
NC_taxa_10boot..1...i..1.8..1452	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1737
NC_taxa_10boot..1...i..1.8..1453	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1738
NC_taxa_10boot..1...i..1.8..1454	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1740
NC_taxa_10boot..1...i..1.8..1455	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1742
NC_taxa_10boot..1...i..1.8..1456	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1743
NC_taxa_10boot..1...i..1.8..1457	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1744
NC_taxa_10boot..1...i..1.8..1458	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1748
NC_taxa_10boot..1...i..1.8..1459	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_1750
NC_taxa_10boot..1...i..1.8..1460	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1751
NC_taxa_10boot..1...i..1.8..1461	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Chabertiidae	Oesophagostomum	Oesophagostomum_radiatum	ASV_1752
NC_taxa_10boot..1...i..1.8..1462	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1754
NC_taxa_10boot..1...i..1.8..1463	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1755
NC_taxa_10boot..1...i..1.8..1464	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_1756
NC_taxa_10boot..1...i..1.8..1465	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1759
NC_taxa_10boot..1...i..1.8..1466	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1760
NC_taxa_10boot..1...i..1.8..1467	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_caninum	ASV_1761
NC_taxa_10boot..1...i..1.8..1468	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1768
NC_taxa_10boot..1...i..1.8..1469	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_1769
NC_taxa_10boot..1...i..1.8..1470	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1770
NC_taxa_10boot..1...i..1.8..1471	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1772
NC_taxa_10boot..1...i..1.8..1472	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1776
NC_taxa_10boot..1...i..1.8..1473	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1777
NC_taxa_10boot..1...i..1.8..1474	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1780
NC_taxa_10boot..1...i..1.8..1475	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1783
NC_taxa_10boot..1...i..1.8..1476	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_1784
NC_taxa_10boot..1...i..1.8..1477	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1786
NC_taxa_10boot..1...i..1.8..1478	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1788
NC_taxa_10boot..1...i..1.8..1479	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Hyostrongylus	Hyostrongylus_rubidus	ASV_1792
NC_taxa_10boot..1...i..1.8..1480	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1794
NC_taxa_10boot..1...i..1.8..1481	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1801
NC_taxa_10boot..1...i..1.8..1482	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_1802
NC_taxa_10boot..1...i..1.8..1483	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1803
NC_taxa_10boot..1...i..1.8..1484	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1807
NC_taxa_10boot..1...i..1.8..1485	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1808
NC_taxa_10boot..1...i..1.8..1486	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1809
NC_taxa_10boot..1...i..1.8..1487	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1810
NC_taxa_10boot..1...i..1.8..1488	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1811
NC_taxa_10boot..1...i..1.8..1489	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Cooperiidae	Cooperia	NA	ASV_1815
NC_taxa_10boot..1...i..1.8..1490	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1816
NC_taxa_10boot..1...i..1.8..1491	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_1817
NC_taxa_10boot..1...i..1.8..1492	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1820
NC_taxa_10boot..1...i..1.8..1493	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Angiostrongylidae	Gurltia	Gurltia_paralysans	ASV_1821
NC_taxa_10boot..1...i..1.8..1494	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_1823
NC_taxa_10boot..1...i..1.8..1495	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1824
NC_taxa_10boot..1...i..1.8..1496	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_1828
NC_taxa_10boot..1...i..1.8..1497	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1829
NC_taxa_10boot..1...i..1.8..1498	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1830
NC_taxa_10boot..1...i..1.8..1499	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1831
NC_taxa_10boot..1...i..1.8..1500	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	NA	NA	ASV_1832
NC_taxa_10boot..1...i..1.8..1501	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1833
NC_taxa_10boot..1...i..1.8..1502	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1834
NC_taxa_10boot..1...i..1.8..1503	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1837
NC_taxa_10boot..1...i..1.8..1504	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1838
NC_taxa_10boot..1...i..1.8..1505	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1840
NC_taxa_10boot..1...i..1.8..1506	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1841
NC_taxa_10boot..1...i..1.8..1507	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1842
NC_taxa_10boot..1...i..1.8..1508	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1843
NC_taxa_10boot..1...i..1.8..1509	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1844
NC_taxa_10boot..1...i..1.8..1510	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Trichostrongylus	Trichostrongylus_colubriformis	ASV_1845
NC_taxa_10boot..1...i..1.8..1511	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_1849
NC_taxa_10boot..1...i..1.8..1512	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1850
NC_taxa_10boot..1...i..1.8..1513	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1854
NC_taxa_10boot..1...i..1.8..1514	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_1855
NC_taxa_10boot..1...i..1.8..1515	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1859
NC_taxa_10boot..1...i..1.8..1516	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	NA	ASV_1863
NC_taxa_10boot..1...i..1.8..1517	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1866
NC_taxa_10boot..1...i..1.8..1518	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1871
NC_taxa_10boot..1...i..1.8..1519	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1872
NC_taxa_10boot..1...i..1.8..1520	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1874
NC_taxa_10boot..1...i..1.8..1521	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1879
NC_taxa_10boot..1...i..1.8..1522	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1880
NC_taxa_10boot..1...i..1.8..1523	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_1881
NC_taxa_10boot..1...i..1.8..1524	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1883
NC_taxa_10boot..1...i..1.8..1525	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1884
NC_taxa_10boot..1...i..1.8..1526	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1885
NC_taxa_10boot..1...i..1.8..1527	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1886
NC_taxa_10boot..1...i..1.8..1528	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1887
NC_taxa_10boot..1...i..1.8..1529	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1888
NC_taxa_10boot..1...i..1.8..1530	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1890
NC_taxa_10boot..1...i..1.8..1531	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1896
NC_taxa_10boot..1...i..1.8..1532	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1897
NC_taxa_10boot..1...i..1.8..1533	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1900
NC_taxa_10boot..1...i..1.8..1534	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1904
NC_taxa_10boot..1...i..1.8..1535	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1905
NC_taxa_10boot..1...i..1.8..1536	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Necator	Necator_americanus	ASV_1906
NC_taxa_10boot..1...i..1.8..1537	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Ancylostomatidae	Ancylostoma	Ancylostoma_ceylanicum	ASV_1907
NC_taxa_10boot..1...i..1.8..1538	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1909
NC_taxa_10boot..1...i..1.8..1539	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1910
NC_taxa_10boot..1...i..1.8..1540	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	NA	NA	NA	ASV_1911
NC_taxa_10boot..1...i..1.8..1541	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Heligmonellidae	Nippostrongylus	Nippostrongylus_brasiliensis	ASV_1914
NC_taxa_10boot..1...i..1.8..1542	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1915
NC_taxa_10boot..1...i..1.8..1543	Eukaryota	Metazoa	Nematoda	Chromadorea	NA	NA	NA	NA	ASV_1916
NC_taxa_10boot..1...i..1.8..1544	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Trichostrongylus	Trichostrongylus_axei	ASV_1919
NC_taxa_10boot..1...i..1.8..1545	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Haemonchidae	Haemonchus	NA	ASV_1926
NC_taxa_10boot..1...i..1.8..1546	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Trichostrongylidae	Viannaia	NA	ASV_1927
NC_taxa_10boot..1...i..1.8..1547	Eukaryota	Metazoa	Nematoda	NA	NA	NA	NA	NA	ASV_1928
NC_taxa_10boot..1...i..1.8..1548	Eukaryota	Metazoa	Nematoda	Chromadorea	Rhabditida	NA	NA	NA	ASV_1929
NC_taxa_10boot..1...i..1.8..1549	Eukaryota	Metazoa	Nematoda	Chromadorea	Strongylida	Metastrongylidae	Metastrongylus	Metastrongylus_pudendotectus	ASV_1930
